iteration,cost
1,0.4855555555555555
2,0.47472222222222227
3,0.47472222222222227
4,0.47472222222222227
5,0.4652777777777778
6,0.4536111111111112
7,0.4536111111111112
8,0.4536111111111112
9,0.45166666666666666
10,0.45166666666666666
11,0.45166666666666666
12,0.45166666666666666
13,0.45166666666666666
14,0.45166666666666666
15,0.45166666666666666
16,0.42500000000000004
17,0.42500000000000004
18,0.42500000000000004
19,0.42500000000000004
20,0.42500000000000004
21,0.42500000000000004
22,0.42500000000000004
23,0.42500000000000004
24,0.42500000000000004
25,0.42500000000000004
26,0.42500000000000004
27,0.42500000000000004
28,0.42500000000000004
29,0.42500000000000004
30,0.42500000000000004
31,0.42500000000000004
32,0.42500000000000004
33,0.42500000000000004
34,0.42500000000000004
35,0.42500000000000004
36,0.4008333333333334
37,0.4008333333333334
38,0.4008333333333334
39,0.4008333333333334
40,0.4008333333333334
41,0.4008333333333334
42,0.4008333333333334
43,0.4008333333333334
44,0.4008333333333334
45,0.4008333333333334
46,0.4008333333333334
47,0.4008333333333334
48,0.4008333333333334
49,0.4008333333333334
50,0.4008333333333334
51,0.4008333333333334
52,0.39861111111111114
53,0.39861111111111114
54,0.39861111111111114
55,0.39861111111111114
56,0.39861111111111114
57,0.39749999999999996
58,0.39749999999999996
59,0.39749999999999996
60,0.39749999999999996
61,0.39749999999999996
62,0.39749999999999996
63,0.39749999999999996
64,0.39749999999999996
65,0.39749999999999996
66,0.39749999999999996
67,0.3927777777777778
68,0.3927777777777778
69,0.3819444444444444
70,0.3819444444444444
71,0.3536111111111111
72,0.3536111111111111
73,0.3536111111111111
74,0.3536111111111111
75,0.3536111111111111
76,0.3536111111111111
77,0.3536111111111111
78,0.3536111111111111
79,0.3536111111111111
80,0.3536111111111111
81,0.3536111111111111
82,0.3536111111111111
83,0.3536111111111111
84,0.3536111111111111
85,0.3536111111111111
86,0.3536111111111111
87,0.3536111111111111
88,0.3536111111111111
89,0.3536111111111111
90,0.3536111111111111
91,0.3536111111111111
92,0.3536111111111111
93,0.3536111111111111
94,0.3536111111111111
95,0.3536111111111111
96,0.3536111111111111
97,0.3536111111111111
98,0.3466666666666667
99,0.34472222222222215
100,0.34472222222222215
101,0.34472222222222215
102,0.34472222222222215
103,0.34472222222222215
104,0.34472222222222215
105,0.34472222222222215
106,0.34472222222222215
107,0.34472222222222215
108,0.34472222222222215
109,0.34472222222222215
110,0.34472222222222215
111,0.34472222222222215
112,0.34472222222222215
113,0.34472222222222215
114,0.34472222222222215
115,0.34472222222222215
116,0.34472222222222215
117,0.34472222222222215
118,0.34472222222222215
119,0.34472222222222215
120,0.34472222222222215
121,0.34472222222222215
122,0.34472222222222215
123,0.34472222222222215
124,0.34472222222222215
125,0.34472222222222215
126,0.34472222222222215
127,0.34472222222222215
128,0.34472222222222215
129,0.34472222222222215
130,0.34472222222222215
131,0.34472222222222215
132,0.34472222222222215
133,0.3102777777777779
134,0.3102777777777779
135,0.3102777777777779
136,0.3102777777777779
137,0.3102777777777779
138,0.3102777777777779
139,0.3102777777777779
140,0.3102777777777779
141,0.3102777777777779
142,0.3102777777777779
143,0.3102777777777779
144,0.3102777777777779
145,0.3102777777777779
146,0.3102777777777779
147,0.3102777777777779
148,0.3102777777777779
149,0.3102777777777779
150,0.3102777777777779
151,0.3102777777777779
152,0.3102777777777779
153,0.3102777777777779
154,0.3102777777777779
155,0.3102777777777779
156,0.3102777777777779
157,0.3102777777777779
158,0.3102777777777779
159,0.3102777777777779
160,0.3102777777777779
161,0.3102777777777779
162,0.3102777777777779
163,0.3102777777777779
164,0.3102777777777779
165,0.3102777777777779
166,0.3102777777777779
167,0.3102777777777779
168,0.3102777777777779
169,0.3102777777777779
170,0.3102777777777779
171,0.3102777777777779
