iteration,cost
1,0.7166666666666667
2,0.7033333333333334
3,0.7033333333333334
4,0.7033333333333334
5,0.7033333333333334
6,0.6866666666666666
7,0.6866666666666666
8,0.6866666666666666
9,0.6866666666666666
10,0.6599999999999999
11,0.6599999999999999
12,0.6599999999999999
13,0.6599999999999999
14,0.6599999999999999
15,0.6599999999999999
16,0.6599999999999999
17,0.6599999999999999
18,0.6599999999999999
19,0.6599999999999999
20,0.6599999999999999
21,0.6599999999999999
22,0.6599999999999999
23,0.6599999999999999
24,0.6599999999999999
25,0.6599999999999999
26,0.64
27,0.64
28,0.64
29,0.64
30,0.64
31,0.64
32,0.64
33,0.64
34,0.64
35,0.6383333333333333
36,0.6383333333333333
37,0.6383333333333333
38,0.6383333333333333
39,0.6383333333333333
40,0.6383333333333333
41,0.6383333333333333
42,0.6383333333333333
43,0.6383333333333333
44,0.6383333333333333
45,0.6383333333333333
46,0.6383333333333333
47,0.62
48,0.62
49,0.62
50,0.62
51,0.5566666666666666
52,0.5566666666666666
53,0.5566666666666666
54,0.5566666666666666
55,0.5566666666666666
56,0.5566666666666666
57,0.5566666666666666
58,0.5566666666666666
59,0.5566666666666666
60,0.5566666666666666
61,0.5566666666666666
62,0.5566666666666666
63,0.5566666666666666
64,0.5566666666666666
65,0.5566666666666666
66,0.5566666666666666
67,0.5566666666666666
68,0.5566666666666666
69,0.5566666666666666
70,0.5566666666666666
71,0.5566666666666666
72,0.5566666666666666
73,0.5566666666666666
74,0.5566666666666666
75,0.5566666666666666
76,0.5566666666666666
77,0.5566666666666666
78,0.5566666666666666
79,0.5566666666666666
80,0.5566666666666666
81,0.5566666666666666
82,0.5566666666666666
83,0.5566666666666666
84,0.5566666666666666
85,0.5566666666666666
86,0.5566666666666666
87,0.5566666666666666
88,0.5566666666666666
89,0.5566666666666666
90,0.5566666666666666
91,0.5566666666666666
92,0.5566666666666666
93,0.5566666666666666
94,0.5566666666666666
95,0.5566666666666666
96,0.5566666666666666
97,0.5566666666666666
98,0.5566666666666666
99,0.5566666666666666
100,0.5566666666666666
101,0.5566666666666666
102,0.5566666666666666
103,0.5566666666666666
104,0.5566666666666666
105,0.5566666666666666
106,0.5566666666666666
107,0.5566666666666666
108,0.5566666666666666
109,0.5566666666666666
110,0.5566666666666666
111,0.5566666666666666
112,0.5566666666666666
113,0.5566666666666666
114,0.5566666666666666
115,0.5566666666666666
116,0.5566666666666666
117,0.5566666666666666
118,0.5566666666666666
119,0.5566666666666666
120,0.5566666666666666
121,0.5566666666666666
122,0.5566666666666666
123,0.5566666666666666
124,0.5566666666666666
125,0.5566666666666666
126,0.5566666666666666
127,0.5566666666666666
128,0.5566666666666666
129,0.5566666666666666
130,0.5566666666666666
131,0.5566666666666666
132,0.5566666666666666
133,0.5566666666666666
134,0.5566666666666666
135,0.5566666666666666
136,0.5566666666666666
137,0.5566666666666666
138,0.5566666666666666
139,0.55
140,0.55
141,0.55
142,0.55
143,0.55
144,0.55
145,0.5449999999999999
146,0.5449999999999999
147,0.5449999999999999
148,0.5449999999999999
149,0.5449999999999999
150,0.5449999999999999
151,0.5449999999999999
152,0.5449999999999999
153,0.5449999999999999
154,0.5449999999999999
155,0.5449999999999999
156,0.5449999999999999
157,0.5449999999999999
158,0.5449999999999999
159,0.5449999999999999
160,0.5449999999999999
161,0.5449999999999999
162,0.5449999999999999
163,0.5449999999999999
164,0.5449999999999999
165,0.5449999999999999
166,0.5449999999999999
167,0.5449999999999999
168,0.5449999999999999
169,0.5449999999999999
170,0.5449999999999999
171,0.5449999999999999
172,0.5449999999999999
173,0.5449999999999999
174,0.5449999999999999
175,0.5449999999999999
176,0.5449999999999999
177,0.5449999999999999
178,0.5449999999999999
179,0.5449999999999999
180,0.5449999999999999
181,0.5449999999999999
182,0.5449999999999999
183,0.5449999999999999
184,0.5449999999999999
185,0.5449999999999999
186,0.5449999999999999
187,0.5449999999999999
188,0.5449999999999999
189,0.5449999999999999
190,0.5449999999999999
191,0.5449999999999999
192,0.5449999999999999
193,0.5449999999999999
194,0.5449999999999999
195,0.5449999999999999
196,0.5449999999999999
197,0.5449999999999999
198,0.5449999999999999
199,0.5449999999999999
200,0.5449999999999999
201,0.5449999999999999
202,0.5449999999999999
203,0.5316666666666666
204,0.5316666666666666
205,0.5316666666666666
206,0.5316666666666666
207,0.5316666666666666
208,0.5316666666666666
209,0.5316666666666666
210,0.5316666666666666
211,0.5183333333333333
212,0.5183333333333333
213,0.5183333333333333
214,0.5183333333333333
215,0.5183333333333333
216,0.5183333333333333
217,0.5183333333333333
218,0.5183333333333333
219,0.5183333333333333
220,0.5183333333333333
221,0.5183333333333333
222,0.5183333333333333
223,0.5183333333333333
224,0.5183333333333333
225,0.5183333333333333
226,0.5183333333333333
227,0.5183333333333333
228,0.5183333333333333
229,0.5183333333333333
230,0.5183333333333333
231,0.5183333333333333
232,0.5183333333333333
233,0.5183333333333333
234,0.5
235,0.5
