iteration,cost
266,0.43934782608695655
267,0.43934782608695655
268,0.43934782608695655
269,0.43934782608695655
270,0.43934782608695655
271,0.43934782608695655
272,0.43934782608695655
273,0.43934782608695655
274,0.43934782608695655
275,0.43934782608695655
276,0.43869565217391304
277,0.43869565217391304
278,0.43869565217391304
279,0.43869565217391304
280,0.43869565217391304
281,0.43869565217391304
282,0.43869565217391304
283,0.43804347826086953
284,0.43804347826086953
285,0.43804347826086953
286,0.43804347826086953
287,0.43804347826086953
288,0.43804347826086953
289,0.43804347826086953
290,0.43804347826086953
291,0.43804347826086953
292,0.43804347826086953
293,0.43804347826086953
294,0.43804347826086953
295,0.43804347826086953
296,0.43804347826086953
297,0.43804347826086953
298,0.43804347826086953
299,0.43804347826086953
300,0.43804347826086953
301,0.43804347826086953
302,0.43804347826086953
303,0.43804347826086953
304,0.43804347826086953
305,0.43804347826086953
306,0.43804347826086953
307,0.43804347826086953
308,0.43804347826086953
309,0.43804347826086953
310,0.43804347826086953
311,0.43804347826086953
312,0.43804347826086953
313,0.43804347826086953
314,0.43804347826086953
315,0.43804347826086953
316,0.43804347826086953
317,0.43804347826086953
318,0.43804347826086953
319,0.43804347826086953
320,0.43804347826086953
321,0.43804347826086953
322,0.43804347826086953
323,0.43804347826086953
324,0.43804347826086953
325,0.43804347826086953
326,0.43804347826086953
327,0.43804347826086953
328,0.43804347826086953
329,0.43804347826086953
330,0.43804347826086953
331,0.43804347826086953
332,0.43804347826086953
333,0.43804347826086953
334,0.43804347826086953
335,0.43804347826086953
336,0.43804347826086953
337,0.43804347826086953
338,0.43804347826086953
339,0.43804347826086953
340,0.43804347826086953
341,0.43804347826086953
342,0.43804347826086953
343,0.43804347826086953
344,0.43804347826086953
345,0.42999999999999994
346,0.42999999999999994
347,0.42999999999999994
348,0.42999999999999994
349,0.42999999999999994
350,0.42999999999999994
351,0.42999999999999994
352,0.42999999999999994
353,0.42999999999999994
354,0.42999999999999994
355,0.42999999999999994
356,0.42999999999999994
357,0.42999999999999994
358,0.42999999999999994
359,0.42999999999999994
360,0.42999999999999994
361,0.40195652173913043
362,0.40195652173913043
363,0.40195652173913043
364,0.40195652173913043
365,0.40195652173913043
366,0.40195652173913043
367,0.40195652173913043
368,0.40195652173913043
369,0.40195652173913043
370,0.40195652173913043
371,0.40195652173913043
372,0.40195652173913043
373,0.40195652173913043
374,0.40195652173913043
375,0.40195652173913043
376,0.40195652173913043
377,0.40195652173913043
378,0.40195652173913043
379,0.40195652173913043
380,0.40195652173913043
381,0.40195652173913043
382,0.40195652173913043
383,0.40195652173913043
384,0.40195652173913043
385,0.40195652173913043
386,0.40195652173913043
387,0.40195652173913043
388,0.40195652173913043
389,0.40195652173913043
390,0.40195652173913043
391,0.40195652173913043
392,0.40195652173913043
393,0.40195652173913043
394,0.38326086956521743
395,0.38326086956521743
396,0.38326086956521743
397,0.38326086956521743
398,0.38326086956521743
399,0.38326086956521743
400,0.38326086956521743
401,0.38326086956521743
402,0.38326086956521743
403,0.38326086956521743
404,0.38326086956521743
405,0.38326086956521743
406,0.38326086956521743
407,0.38326086956521743
408,0.38326086956521743
409,0.38326086956521743
410,0.38326086956521743
411,0.38326086956521743
412,0.38326086956521743
413,0.38326086956521743
414,0.38326086956521743
415,0.38326086956521743
416,0.38326086956521743
417,0.38326086956521743
418,0.38326086956521743
419,0.38326086956521743
420,0.38326086956521743
421,0.38326086956521743
422,0.38326086956521743
423,0.38326086956521743
424,0.38326086956521743
425,0.38326086956521743
426,0.38326086956521743
427,0.38326086956521743
428,0.38326086956521743
429,0.38326086956521743
430,0.38326086956521743
431,0.38326086956521743
432,0.38326086956521743
433,0.38326086956521743
434,0.3732608695652174
435,0.3732608695652174
436,0.3732608695652174
437,0.3732608695652174
438,0.3732608695652174
439,0.3732608695652174
440,0.3732608695652174
441,0.3732608695652174
442,0.3732608695652174
443,0.3732608695652174
444,0.3732608695652174
445,0.3732608695652174
446,0.3732608695652174
447,0.3732608695652174
448,0.3732608695652174
449,0.3645652173913043
450,0.3645652173913043
451,0.3645652173913043
452,0.3645652173913043
453,0.3645652173913043
454,0.3645652173913043
455,0.3645652173913043
456,0.3645652173913043
457,0.3645652173913043
458,0.3645652173913043
459,0.3645652173913043
460,0.3645652173913043
461,0.3552173913043478
462,0.3552173913043478
463,0.3552173913043478
464,0.3552173913043478
465,0.3552173913043478
466,0.3552173913043478
467,0.3552173913043478
468,0.3552173913043478
469,0.3552173913043478
470,0.3552173913043478
471,0.3552173913043478
472,0.3552173913043478
473,0.3552173913043478
474,0.3552173913043478
475,0.3552173913043478
476,0.3552173913043478
477,0.3552173913043478
478,0.3552173913043478
479,0.3552173913043478
480,0.3552173913043478
481,0.3552173913043478
482,0.3552173913043478
483,0.3552173913043478
484,0.3539130434782609
485,0.3539130434782609
486,0.3539130434782609
487,0.3539130434782609
488,0.3539130434782609
489,0.3539130434782609
490,0.3539130434782609
491,0.3539130434782609
492,0.3539130434782609
493,0.3539130434782609
494,0.3539130434782609
495,0.3539130434782609
496,0.3539130434782609
497,0.3539130434782609
498,0.3539130434782609
499,0.3539130434782609
500,0.3539130434782609
501,0.3539130434782609
502,0.3539130434782609
503,0.3539130434782609
504,0.3539130434782609
505,0.3458695652173913
506,0.3458695652173913
507,0.3458695652173913
508,0.3458695652173913
509,0.3458695652173913
510,0.3458695652173913
511,0.3458695652173913
512,0.3458695652173913
513,0.3458695652173913
514,0.3458695652173913
515,0.3458695652173913
516,0.3458695652173913
517,0.3458695652173913
518,0.3458695652173913
519,0.3458695652173913
520,0.3458695652173913
521,0.3458695652173913
522,0.3458695652173913
523,0.3458695652173913
524,0.3458695652173913
525,0.3458695652173913
526,0.3458695652173913
527,0.3458695652173913
528,0.3365217391304347
529,0.3365217391304347
530,0.3365217391304347
531,0.3365217391304347
532,0.3365217391304347
533,0.3365217391304347
534,0.3365217391304347
535,0.3365217391304347
536,0.3365217391304347
537,0.3365217391304347
538,0.3365217391304347
539,0.3365217391304347
540,0.3365217391304347
541,0.3365217391304347
542,0.3365217391304347
543,0.3365217391304347
544,0.3365217391304347
545,0.3365217391304347
546,0.3365217391304347
547,0.3365217391304347
548,0.3365217391304347
549,0.3365217391304347
550,0.3365217391304347
551,0.3365217391304347
552,0.3365217391304347
553,0.3365217391304347
554,0.3365217391304347
555,0.3365217391304347
556,0.3365217391304347
557,0.3365217391304347
558,0.3365217391304347
559,0.3365217391304347
560,0.3365217391304347
561,0.3365217391304347
562,0.3365217391304347
563,0.3271739130434783
564,0.3271739130434783
565,0.3271739130434783
566,0.3271739130434783
567,0.3271739130434783
568,0.3271739130434783
569,0.3271739130434783
570,0.3271739130434783
571,0.3271739130434783
572,0.3271739130434783
573,0.3271739130434783
574,0.3271739130434783
575,0.3271739130434783
576,0.3271739130434783
577,0.3271739130434783
578,0.3271739130434783
579,0.3271739130434783
580,0.3271739130434783
581,0.3271739130434783
582,0.3271739130434783
583,0.3271739130434783
584,0.3271739130434783
585,0.3271739130434783
586,0.3271739130434783
587,0.3271739130434783
588,0.3271739130434783
589,0.3271739130434783
590,0.3271739130434783
591,0.3271739130434783
592,0.3271739130434783
593,0.3271739130434783
594,0.3271739130434783
595,0.3271739130434783
596,0.3271739130434783
597,0.3271739130434783
598,0.3271739130434783
599,0.3271739130434783
600,0.3271739130434783
601,0.3271739130434783
602,0.3271739130434783
603,0.3271739130434783
604,0.3271739130434783
605,0.3271739130434783
606,0.3271739130434783
607,0.3271739130434783
608,0.3271739130434783
609,0.3271739130434783
610,0.3271739130434783
611,0.3271739130434783
612,0.3271739130434783
613,0.3271739130434783
614,0.3271739130434783
615,0.3271739130434783
616,0.3271739130434783
617,0.3271739130434783
618,0.3271739130434783
619,0.3271739130434783
620,0.3271739130434783
621,0.3271739130434783
622,0.3271739130434783
623,0.3271739130434783
624,0.3271739130434783
625,0.3271739130434783
626,0.3271739130434783
627,0.3271739130434783
628,0.3271739130434783
629,0.3271739130434783
630,0.3271739130434783
631,0.3271739130434783
632,0.3271739130434783
633,0.3271739130434783
634,0.3271739130434783
635,0.3271739130434783
636,0.3271739130434783
637,0.3252173913043478
638,0.3252173913043478
639,0.3252173913043478
640,0.3252173913043478
641,0.3252173913043478
642,0.3252173913043478
643,0.3252173913043478
644,0.3252173913043478
645,0.3252173913043478
646,0.3252173913043478
647,0.3252173913043478
648,0.3178260869565217
649,0.3178260869565217
650,0.3178260869565217
651,0.3178260869565217
652,0.3178260869565217
653,0.3178260869565217
654,0.3178260869565217
655,0.3178260869565217
656,0.3178260869565217
657,0.3178260869565217
658,0.3178260869565217
659,0.3178260869565217
660,0.3178260869565217
661,0.3178260869565217
662,0.3178260869565217
663,0.3178260869565217
664,0.3178260869565217
665,0.3178260869565217
666,0.3178260869565217
667,0.3178260869565217
668,0.3178260869565217
669,0.3178260869565217
670,0.3178260869565217
671,0.3178260869565217
672,0.3178260869565217
673,0.3178260869565217
674,0.3178260869565217
675,0.3178260869565217
676,0.3178260869565217
677,0.3178260869565217
678,0.3178260869565217
679,0.3178260869565217
680,0.3178260869565217
681,0.3178260869565217
682,0.3084782608695652
683,0.3084782608695652
684,0.3084782608695652
685,0.3084782608695652
686,0.3084782608695652
687,0.3084782608695652
688,0.3084782608695652
689,0.3084782608695652
690,0.3084782608695652
691,0.3084782608695652
692,0.3084782608695652
693,0.3084782608695652
694,0.3084782608695652
695,0.3084782608695652
696,0.3084782608695652
697,0.3084782608695652
698,0.3084782608695652
699,0.3084782608695652
700,0.3084782608695652
701,0.3084782608695652
702,0.3084782608695652
703,0.3084782608695652
704,0.3084782608695652
705,0.3084782608695652
706,0.3084782608695652
707,0.3084782608695652
708,0.3084782608695652
709,0.3084782608695652
710,0.3084782608695652
711,0.3084782608695652
712,0.3084782608695652
713,0.3084782608695652
714,0.3084782608695652
715,0.3084782608695652
716,0.3084782608695652
717,0.3084782608695652
718,0.3084782608695652
719,0.3084782608695652
720,0.3084782608695652
721,0.3084782608695652
722,0.3084782608695652
723,0.3084782608695652
724,0.3084782608695652
725,0.3084782608695652
726,0.3084782608695652
727,0.3084782608695652
728,0.3084782608695652
729,0.3084782608695652
730,0.3084782608695652
731,0.3084782608695652
732,0.3084782608695652
733,0.3084782608695652
734,0.3084782608695652
735,0.3084782608695652
736,0.3084782608695652
737,0.3084782608695652
738,0.3084782608695652
739,0.3084782608695652
740,0.3084782608695652
741,0.3084782608695652
742,0.3084782608695652
743,0.3084782608695652
744,0.3084782608695652
745,0.3084782608695652
746,0.3084782608695652
747,0.3084782608695652
748,0.3084782608695652
749,0.3084782608695652
750,0.3084782608695652
751,0.3084782608695652
752,0.3084782608695652
753,0.3084782608695652
754,0.3084782608695652
755,0.3084782608695652
756,0.3084782608695652
757,0.3084782608695652
758,0.3084782608695652
759,0.3084782608695652
760,0.3084782608695652
761,0.3084782608695652
762,0.3084782608695652
763,0.3084782608695652
764,0.3084782608695652
765,0.3084782608695652
766,0.3084782608695652
767,0.3084782608695652
768,0.3084782608695652
769,0.3084782608695652
770,0.3084782608695652
771,0.2991304347826087
772,0.2991304347826087
773,0.2991304347826087
774,0.2991304347826087
775,0.2991304347826087
776,0.2991304347826087
777,0.2991304347826087
778,0.2991304347826087
779,0.2991304347826087
780,0.2991304347826087
781,0.2991304347826087
782,0.2991304347826087
783,0.2991304347826087
784,0.2991304347826087
785,0.2991304347826087
786,0.2991304347826087
787,0.2991304347826087
788,0.2991304347826087
789,0.2991304347826087
790,0.2991304347826087
791,0.2991304347826087
792,0.2991304347826087
793,0.2991304347826087
794,0.2991304347826087
795,0.2991304347826087
796,0.2991304347826087
797,0.2991304347826087
798,0.2991304347826087
799,0.2991304347826087
800,0.2991304347826087
